Name,Price,ASIN,Best Sellers Rank,Date First Available,Packer,Importer,Item Dimensions LxWxH,Net Quantity,Generic Name,Number of Ratings,Customer Rating
"Acer Predator Helios Neo 14 Gaming Laptop | 14.5"" WQXGA+ IPS 165Hz Display | AI-Powered | Intel Core Ultra 9 Processor 185H | NVIDIA GeForce RTX 4070 | 16GB LPDDR5X | 1TB Gen 4 SSD | PHN14-51-90NF acer  Core i9  Black Dedicated   1 TB Predator Helios Neo 14 PHN14-51-90NF Windows 11 Home  16 GB 14.5 Inches Backlit Keyboard",3661.79,,,,,,,,,,
"HP Pavilion Plus 16"" Laptop, 2.5K Display, Intel Core Ultra 7 155H Processor, 16GB RAM, 1TB SSD, Intel Iris Xe Graphics, Windows 11, Sleek & Lightweight Design, Long Battery Life, Silver, B22Z7PA HP  Intel Core Ultra 7 4.8 Silver Integrated   1 TB Pavilion Plus Windows 11 Home  32 GB 16 ",2199.00,,,,,,,,,,
"HP Probook 430 G7 13.3"""" Core i5 10th Generation 10210U 32GB RAM 1TB M.2 SSD Windows 11 Slim Laptop PC with USB-C (Renewed), HP430G7-I510TH-32GB1TB HP  Intel Core i5  Silver Integrated Intel HD Graphics  1 TB ProBook Windows 11  32 GB 13.3 Inches ",415.00,,,,,,,,,,
"HP ProBook 460 G11 16"" WUXGA IPS Ultra 7 155U 16GB RAM 512GB SSD AI Boost WiFi 6E W11P Laptop HP  Intel Core Ultra 7 4.8 GHz  Integrated   512 GB ProBook 460 G11 Windows 11 Pro  16 GB 16 Inches Advanced Security and AI Boost",1239.00,,,,,,,,,,
"ASUS TUF Gaming F15 Laptop. 15.6"" FHD Display. Intel Core i5-11260H Processor 2.9 GHz (up to 4.4 GHz). NVIDIA GeForce RTX 2050 Laptop GPU. DDR4 16GB RAM. 512GB PCIe 3.0 SSD. Wi-Fi 6. Win 11 Home. ASUS  Intel Core i5  Graphite Black Dedicated   512 GB FX506HF-HN078W Windows 11 Home  16 GB 16 Inches High End Gaming Laptop",1499.00,,,,,,,,,,
"Microsoft Surface Laptop 4-13.5"" Touch Screen Intel Core i7 11th Generation 1165G7 16GB RAM 500GB SSD Windows 11 Notebook PC (Renewed) Microsoft Intel Intel Core i7 2.8 GHz    SSD 500 GB SURFACELAPTOP4-I711TH-16G500GE Windows 11 4  13.5 Inches ",3499.00,,,,,,,,,,
"Asus Vivobook 16x 16 WUXGA IPS 144Hz i5-13420H RTX 3050 16GB 512GB SSD WiFi 6E Windows 11 Home Laptop ASUS  Intel Core i5  Black Dedicated   512 GB Vivobook 16X Windows 11 Home  16 GB 16 Inches Ergonomic Keyboard, Improved Thermal Performance, Wide Touchpad",312.00,,,,,,,,,,
"HP ProBook 460 G11 4G LTE 16"" WUXGA IPS Ultra 5 125U 16GB RAM 512GB SSD AI Boost WiFi 6E W11P Laptop HP  Intel Core Ultra 5 4.3 GHz  Integrated  SSD  ProBook 460 G11 Windows 11 Pro  16 GB 16 Inches ",1379.00,,,,,,,,,,
"ASUS Vivobook Go Laptop, 14.0-inch, Windows 11 Home, Intel Celeron N4500 Processor, 128GB SSD, 4GB RAM, Intel® HD Graphics, Black, E410KA-EK217WS ASUS  Celeron N  Black Integrated   128 GB Vivobook Go Windows 11 Home  4 GB 14 Inches Anti Glare Coating",799.00,,,,,,,,,,
"HP Probook 450 G7 15"" Core i5 10th Generation 10210U 32GB RAM 2TB M.2 SSD Windows 11 Slim Laptop PC (Renewed) HP  Intel Core i5 4.2 GHz  Integrated Intel HD Graphics  2 TB HP-440G7I510TH-32GB2TB Windows 11  32 GB 15 Inches ",945.00,,,,,,,,,,
"Lenovo IdeaPad Slim 3X 15Q8X10 15.3"" WUXGA Display Co-Pilot+ SD X X1-26-100 16GB 512GB SSD WiFi6 Win11H Luna Grey 83N30007AU Lenovo  Snapdragon X 3 GHz Luna Grey Integrated    IdeaPad Slim 3 Windows 11 Home  16 GB 15.3 Inches Backlit Keyboard, HD Audio, Numeric Keypad",848.00,,,,,,,,,,
"HP ZBook Firefly G11 14"" WUXGA IPS Touch Ultra 5 125H 16GB RAM 512GB SSD AI Boost WiFi 6E W11P Workstation Laptop HP  Intel Core Ultra 5 4.5 GHz  Integrated  SSD  ZBook Firefly G11 Windows 11 Pro  16 GB 14 Inches ",2499.00,,,,,,,,,,
"Apple MacBook Air (15-inch, Apple M3 chip with 8-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight Apple  Apple M3  Midnight Integrated   512 GB MacBook Air Mac OS  8 GB 15 Inches Backlit Keyboard",2197.00,,,,,,,,,,
"Lenovo ThinkBook 14 G9 IAL 14"" WUXGA IPS Ultra 7 255H 32GB 512GB SSD AI Boost WiFi 6E W11P Laptop Lenovo  Intel Core Ultra 7 2.5 GHz  Integrated  SSD 512 GB ThinkBook 14 G8 Windows 11 Pro  32 GB 14 Inches ",1299.00,,,,,,,,,,
"SAMSUNG 15.6"" Galaxy Book4 Edge Business Laptop, Copilot + AI PC Computer, Snapdragon X Plus Processor, Live Captions, FHD LED Anti-Glare Display, Long-Lasting Battery, 2024 Version, NP754XQA-KB2US SAMSUNG  Snapdragon X Plus  Sapphire Blue Integrated   512 GB Galaxy Book4 Edge Windows 11 Pro  16 GB 15.6 Inches Numeric Keypad",1590.00,,,,,,,,,,
"MSI Katana 15 B13VFK-2238AU Gaming Laptop, 15"" FHD 144Hz Display, Raptor Lake i5-13420H Processor, NVIDIA GeForce RTX 4060, DDR V 8GB*2 RAM, 512GB SSD, Windows11 Home, Black MSI  Snapdragon X Plus 4.9 GHz Black NVIDA RTX 4060   512 GB Katana 15 B13VFK-2238AU Windows 11 Home  16 GB 15.6 Inches Backlit Keyboard, Lightweight",1799.00,,,,,,,,,,
"ERAZER Major X20 Gaming Laptop - Intel Core i7, 16GB RAM, 1TB SSD, NVIDIA GeForce RTX 4070, 16"", 2560x1600 QHD+ Display (240hz) - RGB Mechanical Backlit Keyboard (Intel Core i7 / 16GB RAM / 1TB SSD) ERAZER  Intel Core i7  Black Dedicated NVIDIA GeForce RTX 4070  1 TB Major X20 Windows 11 Home  16 GB 16 Inches ",1599.00,,,,,,,,,,
"Asus Vivobook 18 18.4"" WUXGA IPS 144Hz Ryzen 7 260 16GB 1TB SSD WiFi 6 Windows 11 Home Laptop ASUS  AMD Ryzen 7 3.8 GHz  Integrated  SSD  Vivobook 18 Windows 11 Home  16 GB 18 Inches ",1109.00,,,,,,,,,,
"HP ProBook 440 G11 4G LTE 14"" WUXGA IPS Touch Ultra 7 155U 16GB RAM 512GB SSD AI Boost WiFi 6E W11P Laptop HP  Intel Core Ultra 7 4.8 GHz  Integrated  SSD  ProBook 440 G11 Windows 11 Pro  16 GB 14 Inches ",1449.00,,,,,,,,,,
"Asus Zenbook 14 Slim Portable Laptop,14"" 2.8K OLED Display, i7-13700H Processor, 16GB RAM 512GB SSD, WiFi 6E, Windows 11 Home, Up to 18 Hours Battery Life (UX3402VA-KN519W) ASUS  Core i7 5 GHz  Integrated  SSD 512 GB Zenbook 14 Windows 11 Home  16 GB 14 Inches ",2099.00,,,,,,,,,,
"ASUS Zenbook Duo Dual 14"" OLED 3K 120Hz Touchscreen Laptop Intel Core Ultra 7 255H 32GB RAM 1TB SSD Inkwell Gray ASUS  Intel Core Ultra 7 4.5 GHz Gray Integrated   1 TB Zenbook DUO Windows 11 Home  32 GB 14 Inches ",3368.04,,,,,,,,,,
"Asus TUF Gaming A15 Laptop 15.6"" FHD IPS-Level 144Hz Ryzen 7 7435HS GeForce RTX 4050 16GB 512GB SSD WiFi 6 Windows 11 Home ASUS  Ryzen 7 3.1 GHz  Dedicated NVIDIA GeForce RTX 4050 SSD  TUF Gaming A15 Windows 11 Home  16 GB 15.6 Inches ",1499.00,,,,,,,,,,
"Alienware Gaming Laptop 16 QHD+ Display, Intel Core 7-240H Series 2, 32 GB DDR5 RAM, 1 TB SSD, NVIDIA GeForce RTX 5060 8 GB GDDR7, Windows 11 Home Alienware  Intel Core 7 2.5 GHz  Dedicated NVIDIA GeForce RTX 5060  1 TB Dell Alienware Aurora Ac16250 Gaming Laptop Windows 11 Home  32 GB 16 Inches ",2099.25,,,,,,,,,,
"HP ProBook 440 G11 4G LTE 14"" WUXGA IPS Ultra 5 125U 16GB RAM 512GB SSD AI Boost WiFi 6E W11P Laptop HP  Intel Core Ultra 5  black or silver Integrated   512 GB ProBook 440 G11 Windows 11 Pro  16 GB 14 Inches Advanced Security Features, AI Boost",1139.00,,,,,,,,,,
"Acer Aspire 15P A15-51P-36YK Laptop acer  Core i3 1.2 GHz Silver Integrated    Aspire 15P Windows 11 Home  8 GB 15.6 Inches Anti Glare Coating, Numeric Keypad",589.28,,,,,,,,,,
"SAMSUNG 15.6” Galaxy AI Book4 Edge PC Laptop Computer, Snapdragon X Plus Processor, Live Captions, FHD LED Anti-Glare Display, Long-Lasting Battery, 2024 Version, NP750XQA-KB2US SAMSUNG  Qualcomm Snapdragon S4 MSM8270  Sapphire Blue Integrated   512 GB Galaxy Book4 Edge Windows 11 Home  16 GB 15.6 Inches Numeric Keypad",2463.85,,,,,,,,,,
"Lenovo IdeaPad 5 2-in-1 14Q8X9 Co-Pilot+ 14"" WUXGA OLED Touch Display SD X X1-26-100 16GB 512GB SSD WiFi 7 Luna Grey Win11H 83GH0039AU Lenovo  Snapdragon X 3 GHz Luna Grey Integrated    IdeaPad 5 2-in-1 Windows 11 Home  16 GB 14 Inches Backlit Keyboard, Fingerprint Reader, HD Audio, Lightweight",1359.00,,,,,,,,,,
"HP ProBook 460 G11 4G LTE 16"" WUXGA IPS Ultra 7 155U 16GB RAM 512GB SSD AI Boost WiFi 6E W11P Laptop HP  Intel Core Ultra 7 4.8 GHz  Integrated  SSD  ProBook 460 G11 Windows 11 Pro  16 GB 16 Inches ",1589.00,,,,,,,,,,
"Alienware Gaming Laptop 18 WQXGA (2560 x 1600) Display, Intel Core Ultra 9-275HX, 32 GB DDR5 RAM, 1 TB SSD, NVIDIA GeForce RTX 5080 16 GB GDDR7, Windows 11 Home Alienware  Intel Core Ultra 9  Liquid Teal Dedicated   1 TB Dell Alienware Area 51 Aa18250 Gaming Laptop Windows 11 Home  32 GB 18 Inches Backlit Keyboard, Numeric Keypad",2099.25,,,,,,,,,,
"Lenovo ThinkBook G8 16"" WUXGA IPS Core 7 240H 32GB 512GB SSD WiFi 6E W11P Laptop Lenovo  Intel Core 7 2.5 GHz  Integrated   512 GB ThinkBook 16 G8 Windows 11 Pro  32 GB 16 Inches Numeric Keypad",1299.00,,,,,,,,,,
"ASUS TUF Gaming A16 Gaming Laptop. 16"" FHD+ Display. AMD Ryzen 9 8940HX Processor 2.4GHz (up to 5.3GHz). NVIDIA GeForce RTX 5060 Laptop GPU. DDR5 32GBRAM. 1TB PCIe SSD. Wi-Fi 6E. Win 11 Home. ASUS  AMD Ryzen 7  Jaeger Gray Dedicated   1 TB FA608PM-RV057W Windows 11 Home  32 GB 16 Inches Anti Glare Coating, Backlit Keyboard, Lightweight",1799.00,,,,,,,,,,
"Lenovo Yoga 7 2-in-1 14ILL10 Co-Pilot+ 14"" 2.8K WQXGA+ OLED Touch Display Ultra 7 258V 32GB 1TB SSD Digital Pen Win11H Luna Grey 83JQ000EAU Lenovo  Intel Core Ultra 7 2.2 GHz Luna Grey Integrated    Yoga 7 2-in-1 Windows 11 Home  32 GB 14 Inches Backlit Keyboard, HD Audio, Lightweight, Support Stylus",1498.00,,,,,,,,,,
"HP Pavilion Plus 14"" Laptop, 14-inch 2.8K OLED Display, Intel Core Ultra 7 155H Processor, 16GB RAM, 1TB SSD, Intel Iris Xe Graphics, Windows 11, 1.44kg Weight, Long Battery Life, Silver, B22Z3PA HP  Intel Core Ultra 7  Silver Integrated   1000 GB Pavilion Plus Windows 11 Home  32 GB 14 Eyesafe Display",2699.00,,,,,,,,,,
"Razer Blade 16 - Ultra-Thin 16-Inch Gaming Laptop with 16"" QHD+240Hz OLED Display, AMD Ryzen AI 9 365 Processor, 64GB LPDDR5x RAM, NVIDIA GeForce RTX 5080, 2TB SSD Razer  Ryzen 9  Black Dedicated   2 TB Razer Blade Windows 11 Home  64 GB 16 Inches Backlit Keyboard, HD Audio, Memory Card Slot",7526.88,,,,,,,,,,
"Alienware Aurora AC16250 Gaming Laptop, 16"" QHD+ 2.5k IPS Display, 120Hz Refresh Rate, Intel Core 7, NVIDIA GeForce RTX 5050, Windows 11 Home. Alienware  Intel Core 7 1.8 GHz Black Dedicated NVIDIA® GeForce RTX™ 5050  512 Alienware Aurora AC16250 Gaming Laptop Windows 11 Home  16 GB  ",2624.00,,,,,,,,,,
"Razer Blade 16 - Ultra-Thin 16-Inch Gaming Laptop with 16"" QHD+240Hz OLED Display, AMD Ryzen AI 9 365 Processor, 32GB LPDDR5x RAM, NVIDIA RTX 5070 Ti/1TB SSD Razer  Ryzen 9  Black Dedicated   1 TB Razer Blade Windows 11 Home  32 GB 16 Inches Backlit Keyboard, HD Audio, Memory Card Slot",4199.00,,,,,,,,,,
"Apple MacBook Air (15-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Silver Apple  Apple M4 10  Integrated  SSD  15-inch MacBook Air (M4, 2025) Mac OS 10 16 GB 15.3 ",2397.00,,,,,,,,,,
"Apple MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Silver Apple  Apple M4 10 Silver Integrated  SSD  13-inch MacBook Air (M4, 2025) Mac OS  16 GB 13.6 ",1887.00,,,,,,,,,,
"Asus TUF Gaming F16 16"" FHD+ IPS 144Hz Core 5 210H GeForce RTX 4050 16GB 512GB SSD WiFi 6 Windows 11 Home Gaming Laptop ASUS  Intel Core 5 2.2 GHz  Dedicated NVIDIA GeForce RTX 4050 SSD  TUF Gaming F16 Windows 11 Home  16 GB 16 Inches ",1499.00,,,,,,,,,,
"Lenovo LOQ Gaming Notebook 15IRX9 15.6"" FHD Display Intel Core i7-13650HX 24GB 512GB SSD RTX4050 Win11H Luna Grey Lenovo  Core i7  Gray Dedicated   512 GB LOQ Windows 11 Home  24 GB 15.6 Inches Backlit Keyboard, HD Audio, Numeric Keypad",1639.00,,,,,,,,,,
"Lenovo IDeaPad Slim 5 14AHP10 14"" WUXGA OLED Display AMD Ryzen AI 5 340 24GB 512GB SSD Win11H Luna Grey 83HX001AAU Lenovo  Ryzen AI 2 GHz Luna Grey Integrated    IdeaPad Slim 5 Windows 11 Home  24 GB 14 Inches Backlit Keyboard, HD Audio, Lightweight",1497.00,,,,,,,,,,
"MSI Prestige 13 AI Evo A1MG-044AU 13 Inch 2.8K OLED Panel Intel Core Ultra 7 155H Intel Arc Graphics LPDDR5 16GB RAM 512GB SSD Win 11 Home Business and Productivity Laptop, Stellar Gray MSI  Core i7  Grey Intel® Arc Graphics   512 GB Prestige 13 AI Evo A1MG-044AU Windows 11 Home  16 GB 13 Inches Lightweight",3199.00,,,,,,,,,,
"Lenovo ThinkPad X1 Carbon Gen 12 Premium Business Laptop, 14"" WUXGA IPS Display, Intel Ultra 7 155U, 16GB RAM, 512GB SSD, AI Boost, WiFi 6E, Carbon Fibre Chassis, Military Grade, Windows 11 Pro Lenovo  Intel Core Ultra 5  Black, Silver Integrated  SSD 512 GB ThinkPad X1 Carbon Gen 12 Windows 11 Pro  16 GB 14 Inches ",3699.00,,,,,,,,,,
"Apple MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Sky Blue Apple  Apple M4 10 Blue Integrated  SSD  13-inch MacBook Air (M4, 2025) Mac OS  16 GB 13.6 ",1887.00,,,,,,,,,,
"HP 2023 OMEN Gaming Laptop 16-wf1094TX, 16"", 1TB SSD/32GB RAM, Intel Core i9-14900HX, NVIDIA GeForce RTX 40 HP  Intel Core i9 5.8  Dedicated   1 TB OMEN Gaming Laptop 16-wf1094TX Windows 11  32 GB 16 HD Audio",2399.00,,,,,,,,,,
"Apple MacBook Air (15-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Sky Blue Apple  Apple M4 10  Integrated  SSD  15-inch MacBook Air (M4, 2025) Mac OS 10 16 GB 15.3 ",2297.00,,,,,,,,,,
"Dell Latitude 13.3"" Touch Screen 5310 Intel Core i5-10310U 32GB 512GB SSD Windows 11 Pro (New Compatible Battery Installed) (Renewed) DELL  Core i5-10310U  black, silver, or white Integrated   512 GB Inspiron Windows 11 Pro  32 GB 13.3 Inches touchscreen",409.00,,,,,,,,,,
"Apple MacBook Air (15-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 256GB) - Midnight Apple  Apple M4 10  Integrated  SSD  15-inch MacBook Air (M4, 2025) Mac OS 10 16 GB 15.3 ",1997.00,,,,,,,,,,
"Asus TUF Gaming A15 15.6"" 1080p IPS 144Hz Ryzen 7 7435HS RTX 3050 16GB 512GB SSD WiFi 6 Windows 11 Home Laptop ASUS  Ryzen 7 3.1 GHz  Dedicated NVIDIA GeForce RTX 3050  512 GB TUF Gaming A15 Windows 11 Home  16 GB 15.6 Inches ",1499.00,,,,,,,,,,
"SAMSUNG 16"" Galaxy Book4 Pro Business Laptop, Wi-Fi PC Computer, Windows 11 PRO, Intel Core 5 Ultra 125H / 16GB / 512GB, 3K AMOLED Touchscreen, 2024 Model, NP964XGK-KG3US, Moonstone Gray SAMSUNG  1.2GHz Cortex A8 Processor  Moonstone Gray Intel ARK Graphics   512 GB NP964XGK-KG3US Windows 11 Pro  16 GB 16 Inches HD Graphics",2463.85,,,,,,,,,,
"Alienware Gaming Laptop 16 WQXGA (2560 x 1600) Display, Intel Core Ultra 9-275HX, 32 GB DDR5 RAM, 1 TB SSD, NVIDIA GeForce RTX 5080 16 GB GDDR7, Windows 11 Home Alienware  Intel Core Ultra 9  Liquid Teal Dedicated   1 TB Dell Alienware Area 51 Aa16250 Gaming Laptop Windows 11 Home  32 GB 16 Inches Backlit Keyboard, Numeric Keypad",2099.25,,,,,,,,,,
"Apple MacBook Air (15-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 512GB) - Midnight Apple  Apple M4 10  Integrated  SSD  15-inch MacBook Air (M4, 2025) Mac OS 10 16 GB 15.3 ",2297.00,,,,,,,,,,
"HP ZBook 8 G1i 16"" Firefly WUXGA UWVA Touch Ultra 5 225 16GB RAM 512GB SSD AI Boost WiFi 7 W11P Laptop (BR0G7PT) HP  Intel Core Ultra 5 4.9 GHz  Integrated  SSD  ZBook 8 G1i Windows 11 Pro  16 GB 16 Inches ",2499.00,,,,,,,,,,
"ASUS TUF Gaming F16 Gaming Laptop. 16"" FHD+ Display. Intel Core i7 Processor 14650HX 2.2 GHz (up to 5.2 GHz). NVIDIA GeForce RTX 5060 Laptop GPU. DDR5 16GBRAM. 1TB PCIe SSD. Wi-Fi 6E. Win 11 Home. ASUS  Intel Core 7  Jaeger Gray Dedicated   1 TB FX608JMR-RV010W Windows 11 Home  16 GB 16 Inches Anti Glare Coating, Backlit Keyboard, HD Audio, Lightweight",2999.00,,,,,,,,,,
"MSI Summit 13 AI+ Evo A2VMTG-021AU Business & Productivity Laptop, 13"" FHD Display, Intel Ultra 7 Processor, LPDDR5x 32GB RAM, 2TB SSD, Windows11 Pro, Ink Black MSI  Intel Core Ultra 7  Ink Black Integrated   2 TB Summit 13 AI+ Evo A2VMTG-021AU Windows 11 Pro NextGen Premium  32 GB 13.3 Inches Backlit Keyboard, Lightweight",3199.00,,,,,,,,,,
"Razer Blade 14 - Ultra-Portable 14-Inch Gaming Laptop with 14"" 3K 120Hz OLED Display, AMD Ryzen AI 9 365 Processor, 32GB LPDDR5X Ram, NVIDIA GeForceRTX 5070 GPU, 1TB SSD Razer  Ryzen 9  Black Dedicated   1 TB Razer Blade Windows 11 Home  32 GB 14 Inches Backlit Keyboard, HD Audio, Memory Card Slot",4199.00,,,,,,,,,,
"ASUS Zenbook S 14 Lifestyle Laptop. 14"" 3K OLED Display. Intel Core Ultra 7 Processor 258V 32GB 2.2 GHz (up to 4.8 GHz) up to 47TOPS. LPDDR5X 32GB RAM. 1TB PCIe 4.0 SSD. Wi-Fi 7. Win 11 Home ASUS  Intel Core Ultra 7  Zumaia Gray Integrated   1 TB UX5406SA-PZ048W Windows 11 Home  32 GB 14 Inches Anti Glare Coating, Backlit Keyboard, HD Audio, Lightweight",1999.00,,,,,,,,,,
"Microsoft Surface Laptop 4 15 Inch Touch 2K Intel i7-1185G7 8GB 512GB SSD Windows 10 Pro Laptop, Black Microsoft         BSA-NBMS-SRFLAP4    15 Inches ",895.00,,,,,,,,,,
"Samsung 15.6” Galaxy Book5 360 Copilot AI Laptop PC Computer, FHD AMOLED Touchscreen, 16GB / 512GB, Dolby Atmos Quad Speakers, All-Day Battery Life, NP750QHA-KA1US Samsung  Intel Core Ultra 7  Gray Integrated   512 GB Galaxy Book5 360 Windows 11 Home  16 GB 15.6 Inches Lightweight",1590.00,,,,,,,,,,
"ASUS Zenbook 14 Lifestyle Laptop. 14"" 3K OLED Display. Intel Core Ultra 7 Processor 255H 2.0 GHz (up to 5.1 GHz) Intel AI Boost NPU up to 13TOPS. LPDDR5X 16GB RAM. 1TB PCIe 4.0 SSD. Wi-Fi 7. Win 11 H ASUS  Intel Core Ultra 7  Foggy Silver Integrated   1 TB UX3405CA-PZ194W Windows 11 Home  16 GB 14 Inches Anti Glare Coating, Backlit Keyboard, Lightweight",2099.00,,,,,,,,,,
"Alienware Gaming Laptop 16 QHD+ Display, Intel Core Ultra 9-275HX, 32 GB DDR5 RAM, 1 TB SSD, NVIDIA GeForce RTX 5070 8 GB GDDR7, Windows 11 Home Alienware  Intel Core Ultra 9 2.7 GHz  Dedicated NVIDIA GeForce RTX 5060  1 TB Dell Alienware Aurora Ac16251 Gaming Laptop Windows 11 Home  32 GB 16 Inches ",2624.00,,,,,,,,,,
"Lenovo Yoga Slim 7 14ILL10 Co-Pilot+ 14"" 2.8K WQXGA+ OLED Display Ultra 7 258V 32GB 1TB SSD WiFi 7 Win11H Luna Grey 83JX0012AU Lenovo  Intel Core Ultra 7 2.2 GHz Luna Grey Integrated    Yoga Slim 7 Windows 11 Home  32 GB 14 Inches Backlit Keyboard, HD Audio, Lightweight",1498.00,,,,,,,,,,
"Asus TUF Gaming F16 16"" WUXGA 144Hz i7-13620H GeForce RTX 4050 16GB 512GB SSD WiFi 6 Windows 11 Home Gaming Laptop ASUS  Intel Core 7 2.4 GHz  Dedicated NVIDIA GeForce RTX 4050  512 GB TUF Gaming F16 Windows 11 Home  16 GB 16 Inches ",1639.00,,,,,,,,,,
"HP OmniBook Ultra Flip AI 14"" Laptop: 3K OLED Touch Display, Intel® Core™ Ultra 9 Processor, 32GB RAM, 1TB SSD, Wi-Fi 7, Bluetooth® 5.4, 20.5-Hour Battery Life, Eclipse Gray, B2CP1PA HP  Intel Core i7  Gray Integrated   1 TB HP OmniBook Ultra Flip AI Windows 11  32 GB 14 Inches AI-enabled 9MP camera with adaptive lighting and HDR Auto Switch",2199.00,,,,,,,,,,
"Alienware 18 Area-51 Gaming Laptop 2025, NVIDIA RTX 5080 16GB GDDR7, Intel Ultra 9 275HX (24-Core, Up to 5.4GHz), 18"" QHD+ 300Hz, 64 GB DDR5, 1 TB SSD, Backlit KB, w/Windows 11 Pro & Office Lifetime Alienware  Core i9  Liquid Teal Dedicated   1 TB Alienware 18 Area-51 Gaming Laptop 2025 Windows 11 Pro  64 GB 18 Inches 18-inch 2.5K QHD+ Display, Backlit Keyboard, MS Office Lifetime, Wi-Fi 7",5999.25,,,,,,,,,,
"ASUS Zenbook A14 Lifestyle Laptop. 14"" OLED Display. Snapdragon X Plus X1P 42 100 Processor (up to 3.2GHz) Qualcomm Hexagon NPU up to 45TOPS. LPDDR5X 16GB RAM. 512GB PCIe 4.0 SSD. Wi-Fi 6E. W 11 Home ASUS  Snapdragon X Plus  Iceland Gray Integrated   512 GB UX3407QA-QD105W Windows 11 Home  16 GB 16 Inches Backlit Keyboard, HD Audio, Lightweight",2149.00,,,,,,,,,,
"Apple MacBook Pro (16-inch, Apple M4 Pro chip with 14-core CPU and 20-core GPU, 48GB Unified Memory, 512GB) - Space Black Apple  Apple M4 0.01  Integrated  SSD  MacBook Pro Mac OS 14 48 GB 16 ",4297.00,,,,,,,,,,
"Lenovo Legion 7i 16IAX10 16 Inch OLED 240Hz Display Ultra 9 32GB 1TB RTX5070 Win11H AI Glacier White Gaming Laptop 83KY000MAU Lenovo  Intel Core Ultra 9  Glacier White Dedicated   1 TB Legion 7 16IAX10 Windows 11 Home  32 GB 16 Inches Backlit Keyboard, Numeric Keypad",3499.00,,,,,,,,,,
"Razer Blade 16 - Ultra-Thin 16-Inch Gaming Laptop with 16"" QHD+ 240Hz OLED Display, AMD Ryzen AI 9 365 Processor, 32GB LPDDR5x Ram, NVIDIA GeForce RTX 5070, 1TB SSD Razer  Ryzen 9  Black Dedicated   1 TB Razer Blade Windows 11 Home  32 GB 16 Inches Backlit Keyboard, HD Audio, Memory Card Slot",4943.18,,,,,,,,,,
"ASUS ROG Strix SCAR 18 Gaming Laptop. 18"" 2.5K WQXGA Display. Ultra 9 275HX 2.7GHz (up to 5.4GHz) NPU up to 13TOPS. NVIDIA GeForce RTX 5080 Laptop GPU. 64GB RAM. 2TB PCIe 4.0 SSD. Wi-Fi 7. Win 11 Home ASUS  Intel Core Ultra 9  Off Black NVIDIA GeForce RTX 5080 Laptop GPU   2 TB G835LW-SA142W Windows 11 Home  32 GB 18 Inches High End Gaming Laptop",2099.00,,,,,,,,,,
"ROG Strix G16 Gaming Laptop. 16"" 2.5K Display. Intel Core Ultra 9 Processor 275HX 2.7 GHz (up to 5.4 GHz). NVIDIA GeForce RTX 5070 Ti Laptop GPU. DDR5 32GBRAM. 2TB PCIe 4.0 SSD. Wi-Fi 7. Windows 11 H ASUS  Intel Core Ultra 9  Eclipse Gray Dedicated   2 TB G615LR-S5088W Windows 11 Home  32 GB 16 Inches Anti Glare Coating, Backlit Keyboard, Lightweight",5401.91,,,,,,,,,,
"Lenovo ThinkPad T14 Gen 5 14"" WUXGA IPS Ultra 7 155U 16GB RAM 512GB SSD AI Boost WiFi 6E W11P Laptop Lenovo  Intel Core Ultra 7  Black Integrated   512 GB ThinkPad T14 Gen 5 Windows 11 Pro  16 GB 14 Inches AI Boost, Enhanced Security Features",2089.00,,,,,,,,,,
Lenovo Legion Pro 7i 16IAX10H 16-Inch WQXGA OLED Display 240Hz Ultra 9 32GB 1TB SSD RTX5070TI WiFi 7 Win11H Eclipse Black 83F50020AU Lenovo  Intel Core Ultra 9  Black Dedicated   1 TB Legion Pro 7 Windows 11  32 GB 16 Inches Anti-Burn-In technology,3099.00,,,,,,,,,,
"MSI Prestige 13 AI+ Evo A2VMG-016AU Business & Productivity Laptop, 13"" OLED Display, Intel Ultra 7 Processor, LPDDR5x 32GB RAM,1TB SSD, Windows11 Home, Stellar Gray MSI  Intel Core Ultra 7 5.1 Stellar Gray Integrated    Prestige 13 AI+ Evo A2VMG-016AU Windows 11 Home  32 GB 13.3 Inches Backlit Keyboard, Lightweight",2099.00,,,,,,,,,,
"Razer Blade 16 - Ultra-Thin 16-Inch Gaming Laptop with 16"" QHD+240Hz OLED Display, AMD Ryzen AI 9 365 Processor, 32GB LPDDR5x RAM, NVIDIA RTX 5070 Ti/1TB SSD Razer  Ryzen 9  Black Dedicated   1 TB Razer Blade Windows 11 Home  32 GB 16 Inches Backlit Keyboard, HD Audio, Memory Card Slot",4199.00,,,,,,,,,,
